sku_1,sku_2,co_pick_frequency
SKU_00474,SKU_00974,1
SKU_00619,SKU_00735,2
SKU_00619,SKU_00779,2
SKU_00619,SKU_00799,1
SKU_00619,SKU_00892,1
SKU_00619,SKU_00974,1
SKU_00735,SKU_00779,1
SKU_00735,SKU_00799,1
SKU_00735,SKU_00892,1
SKU_00735,SKU_00974,1
SKU_00779,SKU_00799,2
SKU_00779,SKU_00892,1
SKU_00779,SKU_00974,1
SKU_00799,SKU_00892,2
SKU_00799,SKU_00974,1
SKU_00892,SKU_00974,1
SKU_00356,SKU_00581,2
SKU_00356,SKU_00582,1
SKU_00581,SKU_00582,1
SKU_00036,SKU_00093,1
SKU_00036,SKU_00164,2
SKU_00093,SKU_00164,3
SKU_00036,SKU_00097,3
SKU_00036,SKU_00199,2
SKU_00036,SKU_00204,2
SKU_00036,SKU_00372,1
SKU_00036,SKU_00603,3
SKU_00036,SKU_00708,1
SKU_00036,SKU_00978,2
SKU_00097,SKU_00199,2
SKU_00097,SKU_00204,1
SKU_00097,SKU_00372,2
SKU_00097,SKU_00603,1
SKU_00097,SKU_00708,1
SKU_00097,SKU_00978,2
SKU_00199,SKU_00204,2
SKU_00199,SKU_00372,1
SKU_00199,SKU_00603,1
SKU_00199,SKU_00708,1
SKU_00199,SKU_00978,3
SKU_00204,SKU_00372,1
SKU_00204,SKU_00603,2
SKU_00204,SKU_00708,3
SKU_00204,SKU_00978,2
SKU_00372,SKU_00603,2
SKU_00372,SKU_00708,1
SKU_00372,SKU_00978,1
SKU_00603,SKU_00708,2
SKU_00603,SKU_00978,2
SKU_00708,SKU_00978,2
SKU_00151,SKU_00355,1
SKU_00151,SKU_00389,2
SKU_00151,SKU_00594,2
SKU_00151,SKU_00957,2
SKU_00355,SKU_00389,2
SKU_00355,SKU_00594,1
SKU_00355,SKU_00957,2
SKU_00389,SKU_00594,1
SKU_00389,SKU_00957,1
SKU_00594,SKU_00957,3
SKU_00054,SKU_00178,1
SKU_00054,SKU_00188,1
SKU_00054,SKU_00491,3
SKU_00054,SKU_00539,2
SKU_00054,SKU_00751,1
SKU_00054,SKU_00857,1
SKU_00178,SKU_00188,2
SKU_00178,SKU_00491,2
SKU_00178,SKU_00539,1
SKU_00178,SKU_00751,1
SKU_00178,SKU_00857,1
SKU_00188,SKU_00491,2
SKU_00188,SKU_00539,2
SKU_00188,SKU_00751,1
SKU_00188,SKU_00857,1
SKU_00491,SKU_00539,2
SKU_00491,SKU_00751,3
SKU_00491,SKU_00857,1
SKU_00539,SKU_00751,2
SKU_00539,SKU_00857,2
SKU_00751,SKU_00857,1
SKU_00128,SKU_00336,1
SKU_00128,SKU_00344,1
SKU_00128,SKU_00521,1
SKU_00128,SKU_00732,2
SKU_00128,SKU_00774,2
SKU_00128,SKU_00826,2
SKU_00128,SKU_00901,1
SKU_00336,SKU_00344,2
SKU_00336,SKU_00521,1
SKU_00336,SKU_00732,1
SKU_00336,SKU_00774,1
SKU_00336,SKU_00826,4
SKU_00336,SKU_00901,1
SKU_00344,SKU_00521,1
SKU_00344,SKU_00732,3
SKU_00344,SKU_00774,3
SKU_00344,SKU_00826,1
SKU_00344,SKU_00901,2
SKU_00521,SKU_00732,2
SKU_00521,SKU_00774,2
SKU_00521,SKU_00826,1
SKU_00521,SKU_00901,1
SKU_00732,SKU_00774,2
SKU_00732,SKU_00826,1
SKU_00732,SKU_00901,1
SKU_00774,SKU_00826,3
SKU_00774,SKU_00901,3
SKU_00826,SKU_00901,2
SKU_00372,SKU_00569,1
SKU_00372,SKU_00592,1
SKU_00372,SKU_00844,2
SKU_00569,SKU_00592,1
SKU_00569,SKU_00844,2
SKU_00592,SKU_00844,1
SKU_00634,SKU_00818,3
SKU_00007,SKU_00600,2
SKU_00007,SKU_00673,3
SKU_00007,SKU_00714,1
SKU_00600,SKU_00673,2
SKU_00600,SKU_00714,1
SKU_00673,SKU_00714,2
SKU_00587,SKU_00595,1
SKU_00587,SKU_00739,2
SKU_00587,SKU_00800,2
SKU_00587,SKU_00900,1
SKU_00595,SKU_00739,1
SKU_00595,SKU_00800,1
SKU_00595,SKU_00900,1
SKU_00739,SKU_00800,1
SKU_00739,SKU_00900,3
SKU_00800,SKU_00900,2
SKU_00388,SKU_00609,3
SKU_00388,SKU_00775,1
SKU_00388,SKU_00972,2
SKU_00609,SKU_00775,3
SKU_00609,SKU_00972,1
SKU_00775,SKU_00972,1
SKU_00067,SKU_00182,1
SKU_00067,SKU_00246,3
SKU_00067,SKU_00262,1
SKU_00067,SKU_00382,1
SKU_00067,SKU_00386,1
SKU_00067,SKU_00659,1
SKU_00067,SKU_00936,1
SKU_00182,SKU_00246,1
SKU_00182,SKU_00262,2
SKU_00182,SKU_00382,1
SKU_00182,SKU_00386,1
SKU_00182,SKU_00659,2
SKU_00182,SKU_00936,1
SKU_00246,SKU_00262,1
SKU_00246,SKU_00382,1
SKU_00246,SKU_00386,3
SKU_00246,SKU_00659,2
SKU_00246,SKU_00936,1
SKU_00262,SKU_00382,3
SKU_00262,SKU_00386,1
SKU_00262,SKU_00659,1
SKU_00262,SKU_00936,1
SKU_00382,SKU_00386,2
SKU_00382,SKU_00659,1
SKU_00382,SKU_00936,1
SKU_00386,SKU_00659,1
SKU_00386,SKU_00936,1
SKU_00659,SKU_00936,3
SKU_00399,SKU_00415,3
SKU_00399,SKU_00446,1
SKU_00399,SKU_00822,1
SKU_00399,SKU_00831,1
SKU_00399,SKU_00927,2
SKU_00399,SKU_00990,1
SKU_00415,SKU_00446,1
SKU_00415,SKU_00822,1
SKU_00415,SKU_00831,1
SKU_00415,SKU_00927,2
SKU_00415,SKU_00990,3
SKU_00446,SKU_00822,3
SKU_00446,SKU_00831,1
SKU_00446,SKU_00927,2
SKU_00446,SKU_00990,1
SKU_00822,SKU_00831,2
SKU_00822,SKU_00927,1
SKU_00822,SKU_00990,3
SKU_00831,SKU_00927,1
SKU_00831,SKU_00990,1
SKU_00927,SKU_00990,2
SKU_00116,SKU_00142,2
SKU_00116,SKU_00344,2
SKU_00116,SKU_00700,3
SKU_00116,SKU_00714,2
SKU_00116,SKU_00778,1
SKU_00116,SKU_00819,2
SKU_00142,SKU_00344,2
SKU_00142,SKU_00700,2
SKU_00142,SKU_00714,2
SKU_00142,SKU_00778,2
SKU_00142,SKU_00819,1
SKU_00344,SKU_00700,1
SKU_00344,SKU_00714,1
SKU_00344,SKU_00778,1
SKU_00344,SKU_00819,2
SKU_00700,SKU_00714,3
SKU_00700,SKU_00778,1
SKU_00700,SKU_00819,1
SKU_00714,SKU_00778,1
SKU_00714,SKU_00819,1
SKU_00778,SKU_00819,1
SKU_00453,SKU_00512,2
SKU_00109,SKU_00169,1
SKU_00109,SKU_00215,1
SKU_00109,SKU_00509,1
SKU_00109,SKU_00719,1
SKU_00169,SKU_00215,3
SKU_00169,SKU_00509,2
SKU_00169,SKU_00719,1
SKU_00215,SKU_00509,2
SKU_00215,SKU_00719,2
SKU_00509,SKU_00719,1
SKU_00470,SKU_00890,1
SKU_00007,SKU_00080,1
SKU_00007,SKU_00244,1
SKU_00007,SKU_00286,2
SKU_00007,SKU_00486,1
SKU_00007,SKU_00620,1
SKU_00007,SKU_00779,2
SKU_00007,SKU_00995,1
SKU_00080,SKU_00244,1
SKU_00080,SKU_00286,2
SKU_00080,SKU_00486,2
SKU_00080,SKU_00620,1
SKU_00080,SKU_00779,3
SKU_00080,SKU_00995,1
SKU_00244,SKU_00286,1
SKU_00244,SKU_00486,2
SKU_00244,SKU_00620,1
SKU_00244,SKU_00779,2
SKU_00244,SKU_00995,3
SKU_00286,SKU_00486,1
SKU_00286,SKU_00620,1
SKU_00286,SKU_00779,3
SKU_00286,SKU_00995,1
SKU_00486,SKU_00620,1
SKU_00486,SKU_00779,1
SKU_00486,SKU_00995,2
SKU_00620,SKU_00779,1
SKU_00620,SKU_00995,1
SKU_00779,SKU_00995,1
SKU_00009,SKU_00060,2
SKU_00009,SKU_00185,1
SKU_00009,SKU_00290,3
SKU_00009,SKU_00455,1
SKU_00009,SKU_00468,1
SKU_00060,SKU_00185,1
SKU_00060,SKU_00290,1
SKU_00060,SKU_00455,2
SKU_00060,SKU_00468,2
SKU_00185,SKU_00290,3
SKU_00185,SKU_00455,1
SKU_00185,SKU_00468,1
SKU_00290,SKU_00455,1
SKU_00290,SKU_00468,1
SKU_00455,SKU_00468,1
SKU_00435,SKU_00732,3
SKU_00163,SKU_00598,2
SKU_00163,SKU_00715,1
SKU_00163,SKU_00716,1
SKU_00163,SKU_00730,1
SKU_00163,SKU_00802,1
SKU_00598,SKU_00715,3
SKU_00598,SKU_00716,3
SKU_00598,SKU_00730,3
SKU_00598,SKU_00802,1
SKU_00715,SKU_00716,2
SKU_00715,SKU_00730,1
SKU_00715,SKU_00802,1
SKU_00716,SKU_00730,1
SKU_00716,SKU_00802,1
SKU_00730,SKU_00802,1
SKU_00368,SKU_00383,2
SKU_00368,SKU_00970,3
SKU_00383,SKU_00970,1
SKU_00042,SKU_00073,2
SKU_00042,SKU_00425,1
SKU_00042,SKU_00556,2
SKU_00042,SKU_00596,1
SKU_00042,SKU_00805,2
SKU_00042,SKU_00855,1
SKU_00073,SKU_00425,1
SKU_00073,SKU_00556,2
SKU_00073,SKU_00596,3
SKU_00073,SKU_00805,1
SKU_00073,SKU_00855,1
SKU_00425,SKU_00556,1
SKU_00425,SKU_00596,1
SKU_00425,SKU_00805,1
SKU_00425,SKU_00855,1
SKU_00556,SKU_00596,4
SKU_00556,SKU_00805,1
SKU_00556,SKU_00855,1
SKU_00596,SKU_00805,1
SKU_00596,SKU_00855,1
SKU_00805,SKU_00855,1
SKU_00038,SKU_00107,1
SKU_00038,SKU_00806,2
SKU_00038,SKU_00952,2
SKU_00038,SKU_00977,4
SKU_00038,SKU_00978,1
SKU_00107,SKU_00806,1
SKU_00107,SKU_00952,2
SKU_00107,SKU_00977,1
SKU_00107,SKU_00978,3
SKU_00806,SKU_00952,1
SKU_00806,SKU_00977,1
SKU_00806,SKU_00978,1
SKU_00952,SKU_00977,2
SKU_00952,SKU_00978,3
SKU_00977,SKU_00978,3
SKU_00088,SKU_00193,2
SKU_00088,SKU_00639,2
SKU_00088,SKU_00719,2
SKU_00088,SKU_00732,2
SKU_00088,SKU_00797,1
SKU_00088,SKU_00945,1
SKU_00088,SKU_00985,2
SKU_00193,SKU_00639,2
SKU_00193,SKU_00719,1
SKU_00193,SKU_00732,2
SKU_00193,SKU_00797,1
SKU_00193,SKU_00945,2
SKU_00193,SKU_00985,2
SKU_00639,SKU_00719,2
SKU_00639,SKU_00732,1
SKU_00639,SKU_00797,1
SKU_00639,SKU_00945,3
SKU_00639,SKU_00985,1
SKU_00719,SKU_00732,1
SKU_00719,SKU_00797,1
SKU_00719,SKU_00945,1
SKU_00719,SKU_00985,1
SKU_00732,SKU_00797,1
SKU_00732,SKU_00945,2
SKU_00732,SKU_00985,1
SKU_00797,SKU_00945,1
SKU_00797,SKU_00985,1
SKU_00945,SKU_00985,3
SKU_00093,SKU_00232,1
SKU_00093,SKU_00308,3
SKU_00093,SKU_00541,1
SKU_00093,SKU_00694,2
SKU_00232,SKU_00308,1
SKU_00232,SKU_00541,1
SKU_00232,SKU_00694,1
SKU_00308,SKU_00541,1
SKU_00308,SKU_00694,3
SKU_00541,SKU_00694,1
SKU_00477,SKU_00623,3
SKU_00477,SKU_00793,3
SKU_00623,SKU_00793,2
SKU_00254,SKU_00745,1
SKU_00113,SKU_00363,2
SKU_00113,SKU_00369,1
SKU_00113,SKU_00707,1
SKU_00113,SKU_00940,2
SKU_00363,SKU_00369,2
SKU_00363,SKU_00707,2
SKU_00363,SKU_00940,4
SKU_00369,SKU_00707,4
SKU_00369,SKU_00940,1
SKU_00707,SKU_00940,1
SKU_00138,SKU_00214,2
SKU_00138,SKU_00561,2
SKU_00138,SKU_00900,2
SKU_00214,SKU_00561,1
SKU_00214,SKU_00900,1
SKU_00561,SKU_00900,1
SKU_00071,SKU_00072,3
SKU_00071,SKU_00467,1
SKU_00071,SKU_00782,2
SKU_00071,SKU_00917,1
SKU_00072,SKU_00467,3
SKU_00072,SKU_00782,1
SKU_00072,SKU_00917,1
SKU_00467,SKU_00782,1
SKU_00467,SKU_00917,1
SKU_00782,SKU_00917,2
SKU_00274,SKU_00380,2
SKU_00274,SKU_00832,1
SKU_00380,SKU_00832,1
SKU_00022,SKU_00042,2
SKU_00022,SKU_00205,1
SKU_00022,SKU_00452,1
SKU_00022,SKU_00521,1
SKU_00022,SKU_00570,1
SKU_00022,SKU_00916,1
SKU_00022,SKU_00987,4
SKU_00042,SKU_00205,3
SKU_00042,SKU_00452,1
SKU_00042,SKU_00521,2
SKU_00042,SKU_00570,1
SKU_00042,SKU_00916,2
SKU_00042,SKU_00987,1
SKU_00205,SKU_00452,2
SKU_00205,SKU_00521,1
SKU_00205,SKU_00570,1
SKU_00205,SKU_00916,1
SKU_00205,SKU_00987,2
SKU_00452,SKU_00521,1
SKU_00452,SKU_00570,1
SKU_00452,SKU_00916,2
SKU_00452,SKU_00987,1
SKU_00521,SKU_00570,1
SKU_00521,SKU_00916,2
SKU_00521,SKU_00987,2
SKU_00570,SKU_00916,3
SKU_00570,SKU_00987,1
SKU_00916,SKU_00987,2
SKU_00240,SKU_00356,1
SKU_00180,SKU_00271,4
SKU_00180,SKU_00284,1
SKU_00180,SKU_00452,2
SKU_00180,SKU_00514,1
SKU_00180,SKU_00646,2
SKU_00271,SKU_00284,3
SKU_00271,SKU_00452,1
SKU_00271,SKU_00514,2
SKU_00271,SKU_00646,1
SKU_00284,SKU_00452,1
SKU_00284,SKU_00514,1
SKU_00284,SKU_00646,2
SKU_00452,SKU_00514,1
SKU_00452,SKU_00646,1
SKU_00514,SKU_00646,2
SKU_00110,SKU_00373,1
SKU_00110,SKU_00439,2
SKU_00110,SKU_00559,3
SKU_00110,SKU_00752,1
SKU_00110,SKU_00893,1
SKU_00373,SKU_00439,1
SKU_00373,SKU_00559,2
SKU_00373,SKU_00752,2
SKU_00373,SKU_00893,2
SKU_00439,SKU_00559,2
SKU_00439,SKU_00752,2
SKU_00439,SKU_00893,2
SKU_00559,SKU_00752,1
SKU_00559,SKU_00893,1
SKU_00752,SKU_00893,1
SKU_00010,SKU_00587,3
SKU_00079,SKU_00250,1
SKU_00079,SKU_00381,4
SKU_00079,SKU_00508,1
SKU_00079,SKU_00577,4
SKU_00079,SKU_00756,2
SKU_00079,SKU_00920,1
SKU_00250,SKU_00381,2
SKU_00250,SKU_00508,1
SKU_00250,SKU_00577,1
SKU_00250,SKU_00756,3
SKU_00250,SKU_00920,2
SKU_00381,SKU_00508,1
SKU_00381,SKU_00577,1
SKU_00381,SKU_00756,1
SKU_00381,SKU_00920,1
SKU_00508,SKU_00577,1
SKU_00508,SKU_00756,1
SKU_00508,SKU_00920,1
SKU_00577,SKU_00756,2
SKU_00577,SKU_00920,1
SKU_00756,SKU_00920,2
SKU_00178,SKU_00194,1
SKU_00178,SKU_00233,1
SKU_00178,SKU_00284,2
SKU_00178,SKU_00450,1
SKU_00178,SKU_00457,1
SKU_00178,SKU_00814,2
SKU_00178,SKU_00839,1
SKU_00194,SKU_00233,1
SKU_00194,SKU_00284,1
SKU_00194,SKU_00450,1
SKU_00194,SKU_00457,2
SKU_00194,SKU_00814,2
SKU_00194,SKU_00839,2
SKU_00233,SKU_00284,2
SKU_00233,SKU_00450,2
SKU_00233,SKU_00457,2
SKU_00233,SKU_00814,1
SKU_00233,SKU_00839,1
SKU_00284,SKU_00450,1
SKU_00284,SKU_00457,2
SKU_00284,SKU_00814,1
SKU_00284,SKU_00839,2
SKU_00450,SKU_00457,2
SKU_00450,SKU_00814,1
SKU_00450,SKU_00839,1
SKU_00457,SKU_00814,4
SKU_00457,SKU_00839,1
SKU_00814,SKU_00839,1
SKU_00033,SKU_00266,1
SKU_00033,SKU_00287,2
SKU_00033,SKU_00303,2
SKU_00033,SKU_00392,1
SKU_00033,SKU_00670,1
SKU_00033,SKU_00823,1
SKU_00033,SKU_00908,2
SKU_00266,SKU_00287,1
SKU_00266,SKU_00303,2
SKU_00266,SKU_00392,1
SKU_00266,SKU_00670,1
SKU_00266,SKU_00823,1
SKU_00266,SKU_00908,3
SKU_00287,SKU_00303,2
SKU_00287,SKU_00392,2
SKU_00287,SKU_00670,1
SKU_00287,SKU_00823,1
SKU_00287,SKU_00908,2
SKU_00303,SKU_00392,4
SKU_00303,SKU_00670,1
SKU_00303,SKU_00823,2
SKU_00303,SKU_00908,1
SKU_00392,SKU_00670,2
SKU_00392,SKU_00823,1
SKU_00392,SKU_00908,3
SKU_00670,SKU_00823,1
SKU_00670,SKU_00908,1
SKU_00823,SKU_00908,2
SKU_00086,SKU_00338,1
SKU_00086,SKU_00380,1
SKU_00086,SKU_00439,2
SKU_00086,SKU_00464,1
SKU_00086,SKU_00511,3
SKU_00086,SKU_00887,1
SKU_00338,SKU_00380,2
SKU_00338,SKU_00439,1
SKU_00338,SKU_00464,1
SKU_00338,SKU_00511,2
SKU_00338,SKU_00887,2
SKU_00380,SKU_00439,3
SKU_00380,SKU_00464,1
SKU_00380,SKU_00511,1
SKU_00380,SKU_00887,1
SKU_00439,SKU_00464,1
SKU_00439,SKU_00511,2
SKU_00439,SKU_00887,2
SKU_00464,SKU_00511,1
SKU_00464,SKU_00887,2
SKU_00511,SKU_00887,1
SKU_00275,SKU_00422,4
SKU_00275,SKU_00579,1
SKU_00275,SKU_00643,3
SKU_00275,SKU_00671,2
SKU_00275,SKU_00691,1
SKU_00275,SKU_00847,1
SKU_00275,SKU_00893,3
SKU_00422,SKU_00579,2
SKU_00422,SKU_00643,3
SKU_00422,SKU_00671,2
SKU_00422,SKU_00691,1
SKU_00422,SKU_00847,1
SKU_00422,SKU_00893,2
SKU_00579,SKU_00643,1
SKU_00579,SKU_00671,2
SKU_00579,SKU_00691,1
SKU_00579,SKU_00847,2
SKU_00579,SKU_00893,1
SKU_00643,SKU_00671,2
SKU_00643,SKU_00691,2
SKU_00643,SKU_00847,1
SKU_00643,SKU_00893,1
SKU_00671,SKU_00691,2
SKU_00671,SKU_00847,1
SKU_00671,SKU_00893,3
SKU_00691,SKU_00847,2
SKU_00691,SKU_00893,1
SKU_00847,SKU_00893,1
SKU_00055,SKU_00256,1
SKU_00055,SKU_00470,1
SKU_00055,SKU_00605,1
SKU_00055,SKU_00757,1
SKU_00055,SKU_00855,1
SKU_00055,SKU_00981,1
SKU_00256,SKU_00470,1
SKU_00256,SKU_00605,1
SKU_00256,SKU_00757,3
SKU_00256,SKU_00855,1
SKU_00256,SKU_00981,1
SKU_00470,SKU_00605,2
SKU_00470,SKU_00757,3
SKU_00470,SKU_00855,2
SKU_00470,SKU_00981,1
SKU_00605,SKU_00757,3
SKU_00605,SKU_00855,2
SKU_00605,SKU_00981,2
SKU_00757,SKU_00855,1
SKU_00757,SKU_00981,1
SKU_00855,SKU_00981,2
SKU_00195,SKU_00209,3
SKU_00195,SKU_00307,2
SKU_00195,SKU_00364,3
SKU_00195,SKU_00436,1
SKU_00195,SKU_00581,1
SKU_00195,SKU_00733,1
SKU_00195,SKU_00818,1
SKU_00209,SKU_00307,2
SKU_00209,SKU_00364,2
SKU_00209,SKU_00436,2
SKU_00209,SKU_00581,1
SKU_00209,SKU_00733,1
SKU_00209,SKU_00818,2
SKU_00307,SKU_00364,1
SKU_00307,SKU_00436,2
SKU_00307,SKU_00581,1
SKU_00307,SKU_00733,1
SKU_00307,SKU_00818,3
SKU_00364,SKU_00436,2
SKU_00364,SKU_00581,2
SKU_00364,SKU_00733,1
SKU_00364,SKU_00818,3
SKU_00436,SKU_00581,1
SKU_00436,SKU_00733,1
SKU_00436,SKU_00818,1
SKU_00581,SKU_00733,1
SKU_00581,SKU_00818,2
SKU_00733,SKU_00818,1
SKU_00023,SKU_00033,1
SKU_00023,SKU_00270,1
SKU_00023,SKU_00273,1
SKU_00023,SKU_00683,2
SKU_00033,SKU_00270,1
SKU_00033,SKU_00273,1
SKU_00033,SKU_00683,1
SKU_00270,SKU_00273,1
SKU_00270,SKU_00683,3
SKU_00273,SKU_00683,1
SKU_00162,SKU_00315,2
SKU_00162,SKU_00499,1
SKU_00162,SKU_00742,1
SKU_00162,SKU_00767,3
SKU_00162,SKU_00777,3
SKU_00162,SKU_00905,1
SKU_00315,SKU_00499,1
SKU_00315,SKU_00742,1
SKU_00315,SKU_00767,1
SKU_00315,SKU_00777,2
SKU_00315,SKU_00905,4
SKU_00499,SKU_00742,1
SKU_00499,SKU_00767,2
SKU_00499,SKU_00777,1
SKU_00499,SKU_00905,3
SKU_00742,SKU_00767,2
SKU_00742,SKU_00777,1
SKU_00742,SKU_00905,1
SKU_00767,SKU_00777,2
SKU_00767,SKU_00905,2
SKU_00777,SKU_00905,2
SKU_00124,SKU_00233,1
SKU_00124,SKU_00596,2
SKU_00124,SKU_00674,2
SKU_00124,SKU_00811,2
SKU_00233,SKU_00596,1
SKU_00233,SKU_00674,1
SKU_00233,SKU_00811,2
SKU_00596,SKU_00674,3
SKU_00596,SKU_00811,3
SKU_00674,SKU_00811,1
SKU_00214,SKU_00391,1
SKU_00214,SKU_00696,2
SKU_00214,SKU_00884,1
SKU_00214,SKU_00898,3
SKU_00391,SKU_00696,1
SKU_00391,SKU_00884,3
SKU_00391,SKU_00898,1
SKU_00696,SKU_00884,3
SKU_00696,SKU_00898,1
SKU_00884,SKU_00898,2
SKU_00149,SKU_00167,2
SKU_00149,SKU_00604,1
SKU_00149,SKU_00623,1
SKU_00149,SKU_00763,2
SKU_00149,SKU_00942,1
SKU_00167,SKU_00604,1
SKU_00167,SKU_00623,1
SKU_00167,SKU_00763,2
SKU_00167,SKU_00942,2
SKU_00604,SKU_00623,2
SKU_00604,SKU_00763,2
SKU_00604,SKU_00942,1
SKU_00623,SKU_00763,3
SKU_00623,SKU_00942,1
SKU_00763,SKU_00942,1
SKU_00190,SKU_00199,1
SKU_00190,SKU_00332,4
SKU_00190,SKU_00379,1
SKU_00190,SKU_00445,1
SKU_00190,SKU_00753,1
SKU_00190,SKU_00995,2
SKU_00199,SKU_00332,2
SKU_00199,SKU_00379,1
SKU_00199,SKU_00445,3
SKU_00199,SKU_00753,4
SKU_00199,SKU_00995,3
SKU_00332,SKU_00379,2
SKU_00332,SKU_00445,2
SKU_00332,SKU_00753,2
SKU_00332,SKU_00995,1
SKU_00379,SKU_00445,1
SKU_00379,SKU_00753,2
SKU_00379,SKU_00995,1
SKU_00445,SKU_00753,3
SKU_00445,SKU_00995,3
SKU_00753,SKU_00995,1
SKU_00016,SKU_00200,1
SKU_00016,SKU_00293,3
SKU_00016,SKU_00346,3
SKU_00016,SKU_00772,1
SKU_00016,SKU_00827,2
SKU_00016,SKU_00872,1
SKU_00016,SKU_00930,1
SKU_00200,SKU_00293,1
SKU_00200,SKU_00346,3
SKU_00200,SKU_00772,2
SKU_00200,SKU_00827,1
SKU_00200,SKU_00872,1
SKU_00200,SKU_00930,1
SKU_00293,SKU_00346,1
SKU_00293,SKU_00772,2
SKU_00293,SKU_00827,1
SKU_00293,SKU_00872,1
SKU_00293,SKU_00930,1
SKU_00346,SKU_00772,2
SKU_00346,SKU_00827,1
SKU_00346,SKU_00872,2
SKU_00346,SKU_00930,2
SKU_00772,SKU_00827,3
SKU_00772,SKU_00872,1
SKU_00772,SKU_00930,2
SKU_00827,SKU_00872,1
SKU_00827,SKU_00930,1
SKU_00872,SKU_00930,2
SKU_00074,SKU_00330,1
SKU_00074,SKU_00380,1
SKU_00074,SKU_00404,3
SKU_00074,SKU_00694,1
SKU_00074,SKU_00851,1
SKU_00330,SKU_00380,2
SKU_00330,SKU_00404,2
SKU_00330,SKU_00694,3
SKU_00330,SKU_00851,2
SKU_00380,SKU_00404,1
SKU_00380,SKU_00694,2
SKU_00380,SKU_00851,2
SKU_00404,SKU_00694,1
SKU_00404,SKU_00851,1
SKU_00694,SKU_00851,2
SKU_00009,SKU_00119,1
SKU_00009,SKU_00547,3
SKU_00009,SKU_00675,1
SKU_00009,SKU_00854,1
SKU_00119,SKU_00547,1
SKU_00119,SKU_00675,2
SKU_00119,SKU_00854,1
SKU_00547,SKU_00675,3
SKU_00547,SKU_00854,2
SKU_00675,SKU_00854,1
SKU_00157,SKU_00433,1
SKU_00157,SKU_00838,2
SKU_00433,SKU_00838,2
SKU_00165,SKU_00189,2
SKU_00165,SKU_00571,1
SKU_00165,SKU_00619,2
SKU_00165,SKU_00754,1
SKU_00189,SKU_00571,2
SKU_00189,SKU_00619,2
SKU_00189,SKU_00754,2
SKU_00571,SKU_00619,1
SKU_00571,SKU_00754,4
SKU_00619,SKU_00754,2
SKU_00170,SKU_00464,1
SKU_00170,SKU_00712,2
SKU_00464,SKU_00712,1
SKU_00013,SKU_00160,2
SKU_00013,SKU_00167,1
SKU_00013,SKU_00194,1
SKU_00013,SKU_00307,3
SKU_00013,SKU_00486,1
SKU_00160,SKU_00167,3
SKU_00160,SKU_00194,2
SKU_00160,SKU_00307,2
SKU_00160,SKU_00486,2
SKU_00167,SKU_00194,2
SKU_00167,SKU_00307,1
SKU_00167,SKU_00486,1
SKU_00194,SKU_00486,1
SKU_00307,SKU_00486,1
SKU_00402,SKU_00957,2
SKU_00029,SKU_00281,3
SKU_00029,SKU_00377,1
SKU_00029,SKU_00416,1
SKU_00029,SKU_00592,2
SKU_00029,SKU_00660,2
SKU_00029,SKU_00954,2
SKU_00281,SKU_00377,1
SKU_00281,SKU_00416,2
SKU_00281,SKU_00592,1
SKU_00281,SKU_00660,3
SKU_00281,SKU_00954,1
SKU_00377,SKU_00416,2
SKU_00377,SKU_00592,3
SKU_00377,SKU_00660,1
SKU_00377,SKU_00954,1
SKU_00416,SKU_00592,1
SKU_00416,SKU_00660,2
SKU_00416,SKU_00954,1
SKU_00592,SKU_00660,1
SKU_00592,SKU_00954,2
SKU_00660,SKU_00954,2
SKU_00322,SKU_00575,2
SKU_00322,SKU_00678,3
SKU_00322,SKU_00877,1
SKU_00575,SKU_00678,1
SKU_00575,SKU_00877,2
SKU_00678,SKU_00877,3
SKU_00067,SKU_00162,1
SKU_00067,SKU_00311,2
SKU_00067,SKU_00422,2
SKU_00067,SKU_00498,1
SKU_00067,SKU_00523,3
SKU_00067,SKU_00703,2
SKU_00067,SKU_00928,4
SKU_00162,SKU_00311,2
SKU_00162,SKU_00422,2
SKU_00162,SKU_00498,1
SKU_00162,SKU_00523,3
SKU_00162,SKU_00703,1
SKU_00162,SKU_00928,3
SKU_00311,SKU_00422,1
SKU_00311,SKU_00498,2
SKU_00311,SKU_00523,1
SKU_00311,SKU_00703,1
SKU_00311,SKU_00928,1
SKU_00422,SKU_00498,3
SKU_00422,SKU_00523,2
SKU_00422,SKU_00703,3
SKU_00422,SKU_00928,1
SKU_00498,SKU_00523,1
SKU_00498,SKU_00703,2
SKU_00498,SKU_00928,2
SKU_00523,SKU_00703,1
SKU_00523,SKU_00928,1
SKU_00703,SKU_00928,2
SKU_00058,SKU_00209,1
SKU_00058,SKU_00614,1
SKU_00209,SKU_00614,1
SKU_00159,SKU_00303,3
SKU_00159,SKU_00337,1
SKU_00303,SKU_00337,2
SKU_00088,SKU_00123,3
SKU_00088,SKU_00146,1
SKU_00088,SKU_00149,1
SKU_00088,SKU_00420,1
SKU_00088,SKU_00664,2
SKU_00088,SKU_00725,3
SKU_00088,SKU_00992,1
SKU_00123,SKU_00146,3
SKU_00123,SKU_00149,1
SKU_00123,SKU_00420,3
SKU_00123,SKU_00664,2
SKU_00123,SKU_00725,1
SKU_00123,SKU_00992,2
SKU_00146,SKU_00149,1
SKU_00146,SKU_00420,1
SKU_00146,SKU_00664,1
SKU_00146,SKU_00725,2
