sku_id,unit_cost,annual_demand,weight_kg_x,volume_cu_m_x,pick_frequency_x,avg_daily_demand,demand_std,pick_frequency_y,volume_cu_m_y,weight_kg_y,abc_class,abc_priority
SKU_00222,-1.3575123976291534,0.405654027300947,26.33,0.128,143,83.78630136986301,25.29948808862126,143,0.128,26.33,C,-1.0703920799564663
SKU_00528,-1.4851678671998927,1.6212473702428376,1.87,0.175,149,131.24931506849316,37.43926628880254,149,0.175,1.87,C,-1.0703920799564663
SKU_00770,-1.2994934707765802,0.07260422755360561,29.85,0.015,139,72.16712328767123,21.488995745040373,139,0.015,29.85,C,-1.0703920799564663
SKU_00459,-1.2714867182434548,-0.04595786813996232,3.62,0.004,122,67.95342465753424,19.93824312881341,122,0.004,3.62,C,-1.0703920799564663
SKU_00209,-1.1277187219067446,-0.4847144744779745,2.85,0.087,146,51.29041095890411,14.950946939611828,146,0.087,2.85,C,-1.0703920799564663
SKU_00132,-1.2678907895231522,-0.085362123868408,13.35,0.045,140,66.63013698630137,19.457552313026167,140,0.045,13.35,C,-1.0703920799564663
SKU_00441,1.6991653195787664,-1.5679821785019998,15.65,0.018,126,8.07945205479452,2.543412029907124,126,0.018,15.65,C,-1.0703920799564663
SKU_00753,-0.5317626889919929,-1.1567526586125827,29.33,0.17,158,24.273972602739725,7.428894202045238,158,0.17,29.33,C,-1.0703920799564663
SKU_00641,-0.5756745108649177,-1.1376793220631753,6.63,0.189,137,24.947945205479453,7.744549831003832,137,0.189,6.63,C,-1.0703920799564663
SKU_00230,1.0424934132712147,-1.5192857844546122,5.9,0.146,139,10.101369863013698,3.24005211050063,139,0.146,5.9,C,-1.0703920799564663
SKU_00083,-1.460618738436289,1.1380561776578548,7.53,0.179,127,114.11506849315067,32.84375127161102,127,0.179,7.53,C,-1.0703920799564663
SKU_00899,-1.3854499976868881,0.4634329625623381,25.28,0.197,122,87.95342465753424,25.62441144964309,122,0.197,25.28,C,-1.0703920799564663
SKU_00409,-1.3656723897252245,0.32160558822059215,22.78,0.091,136,81.72876712328767,23.86248077758164,136,0.091,22.78,C,-1.0703920799564663
SKU_00669,-0.7022926933048006,-1.0660669778758407,21.56,0.042,129,27.04383561643836,7.87946605092179,129,0.042,21.56,C,-1.0703920799564663
SKU_00864,-0.3063256192191812,-1.275524351411089,10.07,0.088,136,19.58082191780822,5.665799108896767,136,0.088,10.07,C,-1.0703920799564663
SKU_00667,-1.128133636759087,-0.5735137812702696,25.9,0.152,135,46.64657534246575,13.742471287423308,135,0.152,25.9,C,-1.0703920799564663
SKU_00924,-0.22265112399675735,-1.3120641133720414,24.66,0.026,136,18.265753424657536,5.334220314873103,136,0.026,24.66,C,-1.0703920799564663
SKU_00114,0.4899651349016547,-1.4664673140100999,19.79,0.037,135,12.18082191780822,3.766562601111214,135,0.037,19.79,C,-1.0703920799564663
SKU_00383,1.3254653425688667,-1.5551967551007488,6.9,0.112,136,8.767123287671232,2.810501050051539,136,0.112,6.9,C,-1.0703920799564663
SKU_00875,-1.1436237912465441,-0.548501860080937,19.02,0.165,127,49.11232876712329,14.139648343443,127,0.165,19.02,C,-1.0703920799564663
SKU_00654,-0.20059148434720922,-1.3214261173926296,13.57,0.166,138,18.29041095890411,5.409905556232212,138,0.166,13.57,C,-1.0703920799564663
SKU_00542,-0.8955047095456704,-0.9280123514229883,0.64,0.105,140,32.84931506849315,10.65965902707662,140,0.105,0.64,C,-1.0703920799564663
SKU_00908,-0.7901854895260411,-1.0263832593408102,8.85,0.133,132,29.076712328767123,8.972156572258859,132,0.133,8.85,C,-1.0703920799564663
SKU_00888,-1.33780394214288,0.044588081193487325,0.83,0.142,160,70.36438356164383,21.41457197376375,160,0.142,0.83,C,-1.0703920799564663
SKU_00151,-0.8581623728348367,-0.9866296751041336,2.15,0.092,130,31.008219178082197,9.56771347035069,130,0.092,2.15,C,-1.0703920799564663
SKU_00152,-1.1822108725144058,-0.5021110341878734,12.79,0.156,160,49.33698630136986,15.245387582512317,160,0.156,12.79,C,-1.0703920799564663
SKU_00565,0.341149007861443,-1.455707995956588,8.59,0.176,162,12.476712328767125,3.4756025862212123,162,0.176,8.59,C,-1.0703920799564663
SKU_00818,-1.4907000652311275,1.2654213517588415,1.83,0.191,166,120.12328767123287,35.30664150293074,166,0.191,1.83,C,-1.0703920799564663
SKU_00063,-0.4570088630949347,-1.2519796099563263,5.42,0.042,148,20.58904109589041,6.222600637463519,148,0.042,5.42,C,-1.0703920799564663
SKU_00828,0.8463078405885562,-1.5251545033928913,9.14,0.014,128,9.8,3.087728280478373,128,0.014,9.14,C,-1.0703920799564663
SKU_00333,-1.2808223024211631,-0.24046398152292822,12.03,0.046,123,60.00821917808219,17.246195259849042,123,0.046,12.03,C,-1.0703920799564663
SKU_00053,1.3848673189292484,-1.5720343891974782,6.43,0.115,124,7.890410958904109,2.4727173058408547,124,0.115,6.43,C,-1.0703920799564663
SKU_00722,-1.450522477029286,0.7305994056573315,22.8,0.093,123,98.4904109589041,29.14576932139797,123,0.093,22.8,C,-1.0703920799564663
SKU_00859,-1.4532194235695126,0.7342324221429328,26.17,0.034,133,97.03561643835616,28.215932341045427,133,0.034,26.17,C,-1.0703920799564663
SKU_00960,-1.3947164293892063,0.2685775206711413,27.23,0.006,136,80.05479452054794,22.80765873570465,136,0.006,27.23,C,-1.0703920799564663
SKU_00288,-0.6973137150766895,-1.1462728033656555,22.09,0.195,125,24.704109589041096,7.095510853608182,125,0.195,22.09,C,-1.0703920799564663
SKU_00241,1.587138309446265,-1.5904789344320698,25.46,0.107,145,7.3342465753424655,2.214600600143162,145,0.107,25.46,C,-1.0703920799564663
SKU_00656,-0.7067876042051788,-1.1439672352113317,5.04,0.075,135,24.638356164383563,7.284309310123073,135,0.075,5.04,C,-1.0703920799564663
SKU_00060,-0.3476787995026601,-1.316535518277397,2.33,0.166,151,17.66849315068493,5.548707321795538,151,0.166,2.33,C,-1.0703920799564663
SKU_00030,0.4014499664019008,-1.484772127841399,9.59,0.181,132,11.142465753424656,3.422851367759708,132,0.181,9.59,C,-1.0703920799564663
SKU_00013,-0.95131075718575,-0.9477843449888573,4.32,0.116,114,32.38356164383562,9.790147178941613,114,0.116,4.32,C,-1.0703920799564663
SKU_00057,-1.0073242622520004,-0.8965727856822072,8.99,0.176,130,34.56164383561644,9.970817723817312,130,0.176,8.99,C,-1.0703920799564663
SKU_00311,-1.4095842115981494,0.26249920462792364,17.64,0.102,131,80.57260273972602,22.987175475447238,131,0.102,17.64,C,-1.0703920799564663
SKU_00090,-1.2687897717032277,-0.39046564295727726,18.61,0.034,134,54.10958904109589,15.108546489601531,134,0.034,18.61,C,-1.0703920799564663
SKU_00433,-1.3319951342100835,-0.1654282179549306,2.91,0.124,132,63.0958904109589,19.360918763647867,132,0.124,2.91,C,-1.0703920799564663
SKU_00387,-1.0708062346604181,-0.8339731170072296,16.51,0.104,127,36.41917808219178,11.218468112675762,127,0.104,16.51,C,-1.0703920799564663
SKU_00827,-0.4905478136592947,-1.2877508491991707,14.81,0.141,128,19.367123287671237,5.934349043486,128,0.141,14.81,C,-1.0703920799564663
SKU_00077,-1.4247286037086542,0.31336143542634287,10.69,0.129,127,82.2931506849315,24.64426202506781,127,0.129,10.69,C,-1.0703920799564663
SKU_00374,-1.4344791027387054,0.3649223232412239,29.02,0.066,118,84.7013698630137,23.65749476503967,118,0.066,29.02,C,-1.0703920799564663
SKU_00334,-1.5207122395505752,1.3225016300037709,27.69,0.176,132,121.82465753424655,34.04904260656392,132,0.176,27.69,C,-1.0703920799564663
SKU_00281,-0.5211823602572566,-1.2872617892876475,22.4,0.19,130,18.997260273972604,5.505491080159845,130,0.19,22.4,C,-1.0703920799564663
SKU_00503,1.1074967401382216,-1.5764359284011875,24.21,0.082,131,7.884931506849315,2.3691974363797863,131,0.082,24.21,C,-1.0703920799564663
SKU_00613,-1.398312358109509,0.10089983672030862,7.95,0.151,159,72.41917808219178,22.49864866231498,159,0.151,7.95,C,-1.0703920799564663
SKU_00599,-1.5382769682997455,1.6012657795720302,13.99,0.136,128,129.85205479452054,38.51116617575701,128,0.136,13.99,C,-1.0703920799564663
SKU_00199,0.9913897339576848,-1.5694493582365696,16.78,0.03,141,8.021917808219179,2.4817048473317493,141,0.03,16.78,C,-1.0703920799564663
SKU_00331,0.9159443833067222,-1.5643491620163983,6.83,0.143,140,8.189041095890412,2.5623843658624605,140,0.143,6.83,C,-1.0703920799564663
SKU_00335,-1.5387610356274783,1.5626999122633387,14.21,0.162,146,128.76986301369865,38.55004840624771,146,0.162,14.21,C,-1.0703920799564663
SKU_00299,-1.3860032174900119,-0.010186628897118015,5.43,0.011,140,68.40273972602739,20.649069189853257,140,0.011,5.43,C,-1.0703920799564663
SKU_00916,-0.6702059447236398,-1.232487079197042,1.11,0.105,128,21.3972602739726,6.4623587323335805,128,0.105,1.11,C,-1.0703920799564663
SKU_00239,-1.0719126742666651,-0.892241112180144,16.21,0.079,127,33.915068493150685,10.444827196936634,127,0.079,16.21,C,-1.0703920799564663
SKU_00318,-1.1426556565910782,-0.7822026320874101,11.37,0.124,116,39.16986301369863,11.405303915230212,116,0.124,11.37,C,-1.0703920799564663
SKU_00959,0.8481749574240978,-1.56504781903286,17.2,0.198,119,8.219178082191782,2.6707953261610213,119,0.198,17.2,C,-1.0703920799564663
SKU_00889,-0.8457840797399491,-1.1404739501290226,9.25,0.124,121,25.10684931506849,7.754975871026208,121,0.124,9.25,C,-1.0703920799564663
SKU_00792,0.053474710237241714,-1.4708688532138092,16.39,0.173,116,12.032876712328768,3.767853281398175,116,0.173,16.39,C,-1.0703920799564663
SKU_00291,-1.5503094990176807,1.6531759958951422,1.97,0.037,136,135.75342465753425,38.68894723257245,136,0.037,1.97,C,-1.0703920799564663
SKU_00428,-0.47699392848276995,-1.335538989125158,11.98,0.187,134,17.246575342465754,5.2182604726459765,134,0.187,11.98,C,-1.0703920799564663
SKU_00056,-1.3752845838044947,-0.13790113150633557,18.62,0.11,131,64.31232876712329,19.46103422427564,131,0.11,18.62,C,-1.0703920799564663
SKU_00922,1.3838991842737824,-1.6077357627386764,26.02,0.024,128,6.515068493150685,1.9911667042708647,128,0.024,26.02,C,-1.0703920799564663
SKU_00854,-0.9759981909001345,-1.038679622830538,6.7,0.178,139,28.87945205479452,8.613925585042244,139,0.178,6.7,C,-1.0703920799564663
SKU_00603,-1.3745239065752,-0.1707380112800403,5.2,0.123,141,62.62739726027397,19.64012250886381,141,0.123,5.2,C,-1.0703920799564663
SKU_00058,-1.5233400336154117,1.0839102588820653,12.97,0.135,127,113.52602739726028,33.204287867705354,127,0.135,12.97,C,-1.0703920799564663
SKU_00782,-0.8162559727482344,-1.2051695898533856,7.48,0.094,137,22.22739726027397,6.37907939450678,137,0.094,7.48,C,-1.0703920799564663
SKU_00285,-1.555150172295011,1.5238545821480625,15.66,0.156,127,129.47397260273974,35.629850845365375,127,0.156,15.66,C,-1.0703920799564663
SKU_00592,-1.055592690074523,-1.0237283626782554,26.07,0.1,137,28.87945205479452,8.651160102986328,137,0.1,26.07,C,-1.0703920799564663
SKU_00593,-0.4949044196088919,-1.380532500985298,2.03,0.187,137,15.265753424657534,4.561912890964473,137,0.187,2.03,C,-1.0703920799564663
SKU_00292,1.1376472194084504,-1.6160497812345718,24.06,0.021,132,6.243835616438356,1.9760229164436345,132,0.021,24.06,C,-1.0703920799564663
SKU_00031,-1.0944563812439463,-1.0033974434992168,28.59,0.054,130,30.58630136986301,9.267177621194744,130,0.054,28.59,C,-1.0703920799564663
SKU_00392,-0.40472959169976735,-1.4234999074976988,4.31,0.127,141,13.663013698630136,3.8407698278718776,141,0.127,4.31,C,-1.0703920799564663
SKU_00773,-0.3182198449863357,-1.4478830373722158,18.25,0.136,135,12.657534246575343,4.080976969334182,135,0.136,18.25,C,-1.0703920799564663
SKU_00201,-1.3901523660134378,-0.3537861495930326,1.71,0.046,148,56.9013698630137,16.074897613457935,148,0.046,1.71,C,-1.0703920799564663
SKU_00995,-1.3647042550697583,-0.46137933012815024,16.61,0.01,140,51.293150684931504,15.981241826611546,140,0.01,16.61,C,-1.0703920799564663
SKU_00096,0.11114787471286286,-1.5408044205616356,1.37,0.108,134,9.145205479452056,2.9702296270377,134,0.108,1.37,C,-1.0703920799564663
SKU_00616,-1.4691244929093124,0.046893649347811275,29.52,0.041,122,70.83013698630137,21.122449679800106,122,0.041,29.52,C,-1.0703920799564663
SKU_00883,-1.3218297203276899,-0.661614431046103,3.22,0.016,127,42.77534246575343,13.209177013298705,127,0.016,3.22,C,-1.0703920799564663
SKU_00021,-1.2006745834436514,-0.9293397997542658,17.23,0.138,135,32.85205479452055,9.794595246407338,135,0.138,17.23,C,-1.0703920799564663
SKU_00764,-1.5633793168664725,1.1529375721084913,3.99,0.103,135,116.08219178082192,32.084689368703536,135,0.103,3.99,C,-1.0703920799564663
SKU_00760,-1.1589756407832201,-0.9974588588592915,11.92,0.183,145,30.92328767123288,9.542250185992469,145,0.183,11.92,C,-1.0703920799564663
SKU_00812,-1.2514325003802291,-0.8395623731389241,18.01,0.035,135,36.09315068493151,11.430010729027916,135,0.035,18.01,C,-1.0703920799564663
SKU_00117,-1.0395493157839424,-1.1408232786372534,2.38,0.173,126,24.44109589041096,7.580698371965067,126,0.173,2.38,C,-1.0703920799564663
SKU_00009,0.7456218364200857,-1.6112989135226314,18.88,0.195,120,6.526027397260274,1.9799841406055572,120,0.195,18.88,C,-1.0703920799564663
SKU_00351,1.2536159206382065,-1.642109687948597,18.63,0.079,131,5.1068493150684935,1.8223527214887305,131,0.079,18.63,C,-1.0703920799564663
SKU_00071,-0.9979886780742923,-1.1864455818122093,19.71,0.135,122,22.898630136986306,7.006913641373114,122,0.135,19.71,C,-1.0703920799564663
SKU_00844,-1.1692793596163946,-1.0028385178860475,29.88,0.139,137,29.98904109589041,9.013414326116418,137,0.139,29.88,C,-1.0703920799564663
SKU_00168,-1.5386227306766973,0.643965935616068,3.84,0.05,123,95.95616438356164,27.14527960857742,123,0.05,3.84,C,-1.0703920799564663
SKU_00079,-1.2815138271750677,-0.8079830759948506,14.5,0.156,151,37.94794520547945,11.16165076004876,151,0.156,14.5,C,-1.0703920799564663
SKU_00874,-1.591247764448817,1.687270458298478,10.32,0.005,129,135.6027397260274,39.810726550984135,129,0.005,10.32,C,-1.0703920799564663
SKU_00121,1.3892239248788456,-1.6527292745988165,23.46,0.028,130,4.794520547945205,1.6388057172327848,130,0.028,23.46,C,-1.0703920799564663
SKU_00449,-1.3923652452259316,-0.4921202388524696,15.26,0.11,135,49.64657534246575,15.330373519601173,135,0.11,15.26,C,-1.0703920799564663
SKU_00974,-1.5714010040117627,1.1066166119170737,26.28,0.059,114,113.46027397260274,33.3570706037774,114,0.059,26.28,C,-1.0703920799564663
SKU_00237,-1.59491284564451,1.6526170702819727,20.67,0.059,139,134.8904109589041,40.06367241477151,139,0.059,20.67,C,-1.0703920799564663
SKU_00379,-0.7133570893672698,-1.3853532343988846,2.76,0.195,141,15.493150684931509,4.729854003250718,141,0.195,2.76,C,-1.0703920799564663
SKU_00514,-1.5234091860908023,0.3174136461218213,29.75,0.158,121,81.16164383561645,24.34072826016993,121,0.158,29.75,C,-1.0703920799564663
SKU_00728,-0.9879615691426794,-1.2382160667320288,11.85,0.172,140,21.252054794520543,6.4392364741959645,140,0.172,11.85,C,-1.0703920799564663
SKU_00042,-1.5604749129000741,0.8231015946368742,28.1,0.115,131,101.87397260273973,30.079848075978912,131,0.115,28.1,C,-1.0703920799564663
SKU_00928,0.4902417448032166,-1.6075261656337378,13.95,0.181,143,6.449315068493151,2.161293065827307,143,0.181,13.95,C,-1.0703920799564663
SKU_00833,-1.0744021633807206,-1.177083577791621,18.21,0.138,128,23.553424657534247,6.917927065808942,128,0.138,18.21,C,-1.0703920799564663
SKU_00354,-1.4366228294758088,-0.4222545372062893,9.52,0.187,159,53.7945205479452,16.07328589130643,159,0.187,9.52,C,-1.0703920799564663
SKU_00440,-1.387801181850163,-0.636812106961709,26.92,0.178,136,44.33698630136986,13.25340000799003,136,0.178,26.92,C,-1.0703920799564663
SKU_00491,0.444601111045531,-1.6158401841296333,7.41,0.128,114,6.161643835616438,1.8966881298224605,114,0.128,7.41,C,-1.0703920799564663
SKU_00190,-1.3594486669400856,-0.7560029939700925,20.18,0.17,138,40.59452054794521,11.539467515984493,138,0.17,20.18,C,-1.0703920799564663
SKU_00940,-0.740049944867977,-1.4137187092672336,21.68,0.027,152,13.706849315068494,4.055125936958595,152,0.027,21.68,C,-1.0703920799564663
SKU_00988,-0.8347196836774798,-1.3764802902898197,14.33,0.141,131,15.783561643835617,4.875342019521908,131,0.141,14.33,C,-1.0703920799564663
SKU_00220,0.572878952894784,-1.6310010413868543,2.9,0.119,135,5.610958904109589,1.679511444843836,135,0.119,2.9,C,-1.0703920799564663
SKU_00019,-0.681270340786109,-1.4446692150964915,6.79,0.109,131,12.865753424657534,3.984317443237188,131,0.109,6.79,C,-1.0703920799564663
SKU_00846,-1.3860032174900119,-0.7169480667498778,0.19,0.124,129,41.97534246575343,12.099039340916873,129,0.124,0.19,C,-1.0703920799564663
SKU_00926,-0.7584445033218322,-1.4275521181931774,19.15,0.084,149,13.534246575342468,4.097983260966965,149,0.084,19.15,C,-1.0703920799564663
SKU_00487,-0.7163997982844489,-1.4464857233392923,7.7,0.008,144,13.02191780821918,3.975137241923487,144,0.008,7.7,C,-1.0703920799564663
SKU_00664,-1.3297822549975897,-0.9004852649743933,21.58,0.105,156,34.02739726027397,10.430266349390276,156,0.105,21.58,C,-1.0703920799564663
SKU_00273,1.447865224009933,-1.6801864953457653,14.65,0.151,126,3.704109589041096,1.2202997240549869,126,0.151,14.65,C,-1.0703920799564663
SKU_00492,-0.728708938903946,-1.4457870663228305,3.48,0.167,154,12.684931506849315,3.849064080363737,154,0.167,3.48,C,-1.0703920799564663
SKU_00619,0.8831661099716569,-1.6587377249403878,26.76,0.107,143,4.471232876712329,1.516346774907802,143,0.107,26.76,C,-1.0703920799564663
SKU_00101,0.5002688537348293,-1.6372190888333644,8.05,0.1,134,5.361643835616438,1.6774711259192931,134,0.1,8.05,C,-1.0703920799564663
SKU_00001,1.5761430658591864,-1.6867538713005061,4.94,0.13,138,3.416438356164384,1.214271103506329,138,0.13,4.94,C,-1.0703920799564663
SKU_00706,-0.5747063762094518,-1.4986754024689888,24.26,0.106,161,10.668493150684933,3.344212513963768,161,0.106,24.26,C,-1.0703920799564663
SKU_00029,-1.5191908850919857,-0.09877633858447461,24.9,0.067,114,65.98356164383561,19.725722411168626,114,0.067,24.9,C,-1.0703920799564663
SKU_00300,-1.5012803939658634,-0.2622620804365365,20.61,0.029,123,59.23287671232877,17.29997185091497,123,0.029,20.61,C,-1.0703920799564663
SKU_00606,-0.9718490423767084,-1.3543328628679805,23.69,0.082,137,16.126027397260273,5.119506635024561,137,0.082,23.69,C,-1.0703920799564663
SKU_00957,-1.5173929207318346,-0.15976909612159,16.99,0.115,149,63.013698630136986,17.712829173412967,149,0.115,16.99,C,-1.0703920799564663
SKU_00231,0.042410314174772465,-1.6079453598436149,26.41,0.155,146,6.575342465753424,2.123377261588805,146,0.155,26.41,C,-1.0703920799564663
SKU_00377,-1.5985087743648123,0.9322318206082078,21.63,0.003,150,106.45753424657536,31.43773681582627,150,0.003,21.63,C,-1.0703920799564663
SKU_00436,-1.4290852096582516,-0.6957787591510851,8.37,0.133,120,42.09041095890411,12.339075833021951,120,0.133,8.37,C,-1.0703920799564663
SKU_00476,-1.4255584334133395,-0.7105902879000753,11.43,0.051,120,41.65205479452055,12.338051006311824,120,0.051,11.43,C,-1.0703920799564663
SKU_00598,-1.0199791652484498,-1.3419666336766065,27.33,0.153,138,16.797260273972604,5.102519648075296,138,0.153,27.33,C,-1.0703920799564663
SKU_00936,-1.6152436734092972,1.371407621156097,12.1,0.194,134,124.0027397260274,34.624714751087204,134,0.194,12.1,C,-1.0703920799564663
SKU_00010,-1.60770605359174,1.0062894643531588,20.26,0.011,133,108.7917808219178,31.52951588305725,133,0.011,20.26,C,-1.0703920799564663
SKU_00628,-1.5525915307055649,0.02851896981486586,18.71,0.057,152,69.74794520547945,21.854338654348897,152,0.057,18.71,C,-1.0703920799564663
SKU_00741,-0.6465557981401115,-1.5201241728743662,23.77,0.166,130,9.96986301369863,3.1038209760733406,130,0.166,23.77,C,-1.0703920799564663
SKU_00211,0.690230703632349,-1.669287445888961,14.7,0.169,125,4.046575342465753,1.3770172207759102,125,0.169,14.7,C,-1.0703920799564663
SKU_00901,-1.5873752258269527,0.4489707623215788,14.4,0.143,128,89.52876712328766,25.97859156362573,128,0.143,14.4,C,-1.0703920799564663
SKU_00481,0.7034388264319215,-1.6714532826399928,3.41,0.042,148,4.052054794520548,1.3030089426713918,148,0.042,3.41,C,-1.0703920799564663
SKU_00472,-1.5304627385806264,-0.29314272056414814,2.88,0.057,115,56.95890410958904,16.270581519157485,115,0.057,2.88,C,-1.0703920799564663
SKU_00032,-1.4555014552573968,-0.7308513413774677,24.77,0.145,131,40.865753424657534,12.288476456434797,131,0.145,24.77,C,-1.0703920799564663
SKU_00008,0.37945947922774304,-1.6581787993272186,16.24,0.148,134,4.561643835616438,1.5244013540347725,134,0.148,16.24,C,-1.0703920799564663
SKU_00486,-1.522579356386117,-0.3815926988482124,9.49,0.172,149,54.93698630136986,16.48938642033238,149,0.172,9.49,C,-1.0703920799564663
SKU_00938,-1.2750826469637573,-1.1842797450611777,26.47,0.149,121,23.221917808219175,7.059991100127912,121,0.149,26.47,C,-1.0703920799564663
SKU_00312,-1.5913860693995978,0.3628962178934847,20.96,0.078,134,82.85479452054794,24.844533311493397,134,0.078,20.96,C,-1.0703920799564663
SKU_00586,-1.4185048809235155,-0.9009743248859166,7.64,0.066,155,34.97260273972603,10.292124112960632,155,0.066,7.64,C,-1.0703920799564663
SKU_00189,-0.8502789906403273,-1.4916888323043709,29.77,0.084,126,11.2,3.3571311666852792,126,0.084,29.77,C,-1.0703920799564663
SKU_00518,1.7013090463158698,-1.7136521664342856,26.0,0.165,130,2.4465753424657533,0.8898206684033633,130,0.165,26.0,C,-1.0703920799564663
SKU_00580,-0.10654411781622018,-1.632817549629655,8.63,0.151,163,5.553424657534246,1.777614325451299,163,0.151,8.63,C,-1.0703920799564663
SKU_00724,0.2882473641877619,-1.6639776525638514,26.7,0.084,119,4.295890410958904,1.4769695693670766,119,0.084,26.7,C,-1.0703920799564663
SKU_00977,-1.5021102236705488,-0.6158523964678548,3.98,0.189,126,45.21095890410959,13.241496977677604,126,0.189,3.98,C,-1.0703920799564663
SKU_00323,-0.7199265745293612,-1.5469526023064994,21.21,0.142,134,8.863013698630137,2.644271584264805,134,0.142,21.21,C,-1.0703920799564663
SKU_00005,-1.1441770110496676,-1.3685854660038013,11.79,0.08,154,15.95890410958904,4.973662380685231,154,0.08,11.79,C,-1.0703920799564663
SKU_00370,-1.333170726291721,-1.1668831853512787,5.82,0.156,115,23.726027397260275,7.270405678881412,115,0.156,5.82,C,-1.0703920799564663
SKU_00264,1.3251195801919144,-1.7100890156503303,11.69,0.068,126,2.556164383561644,0.9637646966382544,126,0.068,11.69,C,-1.0703920799564663
SKU_00439,-1.3996954076173174,-1.05656524245196,5.96,0.066,146,27.693150684931503,8.164118909801932,146,0.066,5.96,C,-1.0703920799564663
SKU_00983,-1.420994370037571,-1.0103141479621887,29.98,0.155,136,30.013698630136982,8.476686111706579,136,0.155,29.98,C,-1.0703920799564663
SKU_00244,-1.62527078234091,0.7702831241923619,0.43,0.073,123,99.63287671232877,30.376520243214276,123,0.073,0.43,C,-1.0703920799564663
SKU_00458,-1.4854444771014546,-0.8282441294722429,25.72,0.072,133,36.81643835616438,10.470615787629246,133,0.072,25.72,C,-1.0703920799564663
SKU_00640,-1.609434865476501,0.3054666111403245,13.21,0.047,140,82.35068493150685,23.281313093653985,140,0.047,13.21,C,-1.0703920799564663
SKU_00497,-1.412073700712205,-1.0691410687482725,22.22,0.084,139,27.816438356164383,7.904425900614475,139,0.084,22.22,C,-1.0703920799564663
SKU_00668,-1.0395493157839424,-1.4681440908496082,0.16,0.004,125,12.084931506849315,3.515416253817392,125,0.004,0.16,C,-1.0703920799564663
SKU_00871,-0.751390950832008,-1.5680520442036459,2.79,0.042,135,8.191780821917808,2.574481353116255,135,0.042,2.79,C,-1.0703920799564663
SKU_00407,-1.6411066992053194,1.1321175930179295,26.18,0.075,150,113.1972602739726,34.49158988352178,150,0.075,26.18,C,-1.0703920799564663
SKU_00257,0.704337808611997,-1.7010763401379732,4.22,0.152,135,2.887671232876712,1.0276326691012918,135,0.152,4.22,C,-1.0703920799564663
SKU_00236,-0.7170913230383533,-1.5842608869855597,18.49,0.01,115,7.353424657534247,2.335469585448539,115,0.01,18.49,C,-1.0703920799564663
SKU_00006,-1.4793590592670964,-0.9243094692357408,15.08,0.186,146,33.20821917808219,9.56070473954008,146,0.186,15.08,C,-1.0703920799564663
SKU_00100,-1.5705711743070776,-0.3730690832473784,15.03,0.186,130,53.8986301369863,16.56499431270228,130,0.186,15.03,C,-1.0703920799564663
SKU_00701,-1.5007963266381306,-0.8456406891821419,16.02,0.11,128,36.85205479452055,10.562218974596156,128,0.11,16.02,C,-1.0703920799564663
SKU_00646,0.35373475838250173,-1.6938801728684165,8.61,0.122,128,3.16986301369863,1.0475881419952855,128,0.122,8.61,C,-1.0703920799564663
SKU_00068,-1.4229997918238935,-1.1290858407606952,7.06,0.121,139,25.32054794520548,7.50851090181453,139,0.121,7.06,C,-1.0703920799564663
SKU_00448,-0.39020757186777644,-1.6459523015391369,5.15,0.047,135,5.115068493150685,1.5942609325703176,135,0.047,5.15,C,-1.0703920799564663
SKU_00470,-1.6365426358295505,0.5713754716056867,3.98,0.077,131,92.0958904109589,26.28184326227299,131,0.077,3.98,C,-1.0703920799564663
SKU_00126,1.1219496074948223,-1.7241320216812126,6.89,0.023,144,1.9863013698630136,0.7755386409792652,144,0.023,6.89,C,-1.0703920799564663
SKU_00164,-1.3691300134947462,-1.2713324093123182,28.8,0.036,136,19.912328767123288,5.86037037997739,136,0.036,28.8,C,-1.0703920799564663
SKU_00850,-1.4485862077183536,-1.121260882176323,9.43,0.07,119,25.36986301369863,7.429350113775175,119,0.07,9.43,C,-1.0703920799564663
SKU_00347,-1.52306342371385,-0.8821804511430941,8.12,0.05,144,34.69041095890411,9.80524871194894,144,0.05,8.12,C,-1.0703920799564663
SKU_00368,-1.0079466345305146,-1.5442977056439446,4.43,0.147,120,8.92054794520548,2.8403953690951838,120,0.147,4.43,C,-1.0703920799564663
SKU_00369,-1.4407719779992347,-1.1718436501681575,21.78,0.024,117,24.183561643835617,7.315252275299328,117,0.024,21.78,C,-1.0703920799564663
SKU_00145,-1.5519000059516606,-0.7884206795339201,28.28,0.193,139,38.86301369863013,11.904975260268872,139,0.193,28.28,C,-1.0703920799564663
SKU_00563,-1.6283826437334796,0.10006144830055447,1.48,0.083,132,73.0027397260274,21.75102607534693,132,0.083,1.48,C,-1.0703920799564663
SKU_00898,-1.6336382318631524,0.20947113707847279,3.48,0.089,154,78.8958904109589,24.10063857594184,154,0.089,3.48,C,-1.0703920799564663
SKU_00930,-1.2011586507713845,-1.483165216703537,9.17,0.164,131,11.632876712328768,3.3914912436327347,131,0.164,9.17,C,-1.0703920799564663
SKU_00952,-1.0778597871502422,-1.5447168998538217,28.22,0.051,156,9.0,2.709365117635374,156,0.051,28.22,C,-1.0703920799564663
SKU_00356,-1.587444378302343,-0.5805003514348877,2.68,0.176,146,46.72054794520548,13.489260674517524,146,0.176,2.68,C,-1.0703920799564663
