order_id,order_priority
ORD_0001357,low
ORD_0001358,medium
ORD_0001359,medium
ORD_0001360,high
ORD_0001361,low
ORD_0001362,low
ORD_0001363,medium
ORD_0001364,medium
ORD_0001365,medium
ORD_0001366,low
ORD_0001367,low
ORD_0001368,low
ORD_0001369,low
ORD_0001370,medium
ORD_0001371,low
ORD_0001372,low
ORD_0001373,high
ORD_0001374,high
ORD_0001375,low
ORD_0001376,medium
ORD_0001377,low
ORD_0001378,medium
ORD_0001379,medium
ORD_0001380,medium
ORD_0001381,low
ORD_0001382,low
ORD_0001383,low
ORD_0001384,medium
ORD_0001385,low
ORD_0001386,medium
ORD_0001387,low
ORD_0001388,low
ORD_0001389,medium
ORD_0001390,high
ORD_0001391,low
ORD_0001392,low
ORD_0001393,medium
ORD_0001394,low
ORD_0001395,low
ORD_0001396,medium
ORD_0001397,medium
ORD_0001398,low
ORD_0001399,medium
ORD_0001400,low
ORD_0001401,low
ORD_0001402,low
ORD_0001403,high
ORD_0001404,medium
ORD_0001405,high
ORD_0001406,low
ORD_0001407,high
ORD_0001408,low
ORD_0001409,high
ORD_0001410,medium
ORD_0001411,high
ORD_0001412,low
ORD_0001413,high
ORD_0001414,low
ORD_0001415,low
ORD_0001416,medium
ORD_0001417,low
ORD_0001418,high
ORD_0001419,medium
ORD_0001420,low
ORD_0001421,medium
ORD_0001422,low
ORD_0001423,high
ORD_0001424,high
ORD_0001425,medium
ORD_0001426,high
ORD_0001427,low
ORD_0001428,medium
ORD_0001429,high
ORD_0001430,medium
ORD_0001431,low
ORD_0001432,medium
ORD_0001433,medium
ORD_0001434,low
ORD_0001435,medium
ORD_0001436,high
ORD_0001437,medium
ORD_0001438,medium
ORD_0001439,medium
ORD_0001440,low
ORD_0001441,low
ORD_0001442,low
ORD_0001443,low
ORD_0001444,low
ORD_0001445,low
ORD_0001446,medium
ORD_0001447,low
ORD_0001448,medium
ORD_0001449,low
ORD_0001450,medium
ORD_0001451,low
ORD_0001452,medium
ORD_0001453,low
ORD_0001454,medium
ORD_0001455,low
ORD_0001456,low
ORD_0001457,medium
ORD_0001458,low
ORD_0001459,low
ORD_0001460,medium
ORD_0001461,low
ORD_0001462,low
ORD_0001463,medium
ORD_0001464,medium
ORD_0001465,medium
ORD_0001466,medium
ORD_0001467,high
ORD_0001468,low
ORD_0001469,high
ORD_0001470,high
ORD_0001471,medium
ORD_0001472,low
ORD_0001473,high
ORD_0001474,medium
ORD_0001475,medium
ORD_0001476,low
ORD_0001477,low
ORD_0001478,low
ORD_0001479,high
ORD_0001480,medium
ORD_0001481,low
ORD_0001482,high
ORD_0001483,low
ORD_0001484,low
ORD_0001485,medium
ORD_0001486,medium
ORD_0001487,low
ORD_0001488,high
ORD_0001489,low
ORD_0001490,low
ORD_0001491,low
ORD_0001492,low
ORD_0001493,low
ORD_0001494,medium
ORD_0001495,high
ORD_0001496,medium
ORD_0001497,medium
ORD_0001498,low
ORD_0001499,low
ORD_0001500,low
ORD_0001501,high
ORD_0001502,medium
ORD_0001503,low
ORD_0001504,high
ORD_0001505,low
ORD_0001506,high
ORD_0001507,medium
ORD_0001508,low
ORD_0001509,medium
ORD_0001510,medium
ORD_0001511,low
ORD_0001512,low
ORD_0001513,medium
ORD_0001514,low
ORD_0001515,medium
ORD_0001516,low
ORD_0001517,low
ORD_0001518,medium
ORD_0001519,low
ORD_0001520,medium
ORD_0001521,low
ORD_0001522,low
ORD_0001523,medium
ORD_0001524,medium
ORD_0001525,low
ORD_0001526,low
ORD_0001527,medium
ORD_0001528,medium
ORD_0001529,medium
ORD_0001530,medium
ORD_0001531,low
ORD_0001532,medium
ORD_0001533,medium
ORD_0001534,low
ORD_0001535,medium
ORD_0001536,high
ORD_0001537,high
ORD_0001538,high
ORD_0001539,low
ORD_0001540,high
ORD_0001541,high
ORD_0001542,medium
ORD_0001543,high
ORD_0001544,low
ORD_0001545,low
ORD_0001546,low
ORD_0001547,medium
ORD_0001548,low
ORD_0001549,low
ORD_0001550,low
ORD_0001551,low
ORD_0001552,high
ORD_0001553,low
ORD_0001554,low
ORD_0001555,low
ORD_0001556,medium
ORD_0001557,low
ORD_0001558,low
ORD_0001559,medium
ORD_0001560,low
ORD_0001561,low
ORD_0001562,low
ORD_0001563,medium
ORD_0001564,low
ORD_0001565,medium
ORD_0001566,medium
ORD_0001567,medium
ORD_0001568,medium
ORD_0001569,medium
ORD_0001570,low
ORD_0001571,medium
ORD_0001572,high
ORD_0001573,low
ORD_0001574,low
ORD_0001575,high
ORD_0001576,low
ORD_0001577,medium
ORD_0001578,low
ORD_0001579,low
ORD_0001580,low
ORD_0001581,high
ORD_0001582,low
ORD_0001583,medium
ORD_0001584,low
ORD_0001585,medium
ORD_0001586,high
ORD_0001587,low
ORD_0001588,medium
ORD_0001589,low
ORD_0001590,medium
ORD_0001591,medium
ORD_0001592,high
ORD_0001593,medium
ORD_0001594,low
ORD_0001595,low
ORD_0001596,high
ORD_0001597,high
ORD_0001598,medium
ORD_0001599,low
ORD_0001600,low
ORD_0001601,low
ORD_0001602,medium
ORD_0001603,low
ORD_0001604,low
ORD_0001605,high
ORD_0001606,high
ORD_0001607,medium
ORD_0001608,high
ORD_0001609,low
ORD_0001610,low
ORD_0001611,high
ORD_0001612,low
ORD_0001613,medium
ORD_0001614,medium
ORD_0001615,low
ORD_0001616,low
ORD_0001617,medium
ORD_0001618,high
ORD_0001619,low
ORD_0001620,low
ORD_0001621,low
ORD_0001622,high
ORD_0001623,low
ORD_0001624,low
ORD_0001625,medium
ORD_0001626,low
ORD_0001627,high
ORD_0001628,low
ORD_0001629,low
ORD_0001630,low
ORD_0001631,medium
ORD_0001632,low
ORD_0001633,medium
ORD_0001634,low
ORD_0001635,high
ORD_0001636,medium
ORD_0001637,low
ORD_0001638,low
ORD_0001639,high
ORD_0001640,medium
ORD_0001641,high
ORD_0001642,low
ORD_0001643,high
ORD_0001644,medium
ORD_0001645,high
ORD_0001646,low
ORD_0001647,low
ORD_0001648,high
ORD_0001649,high
ORD_0001650,high
ORD_0001651,high
ORD_0001652,low
ORD_0001653,low
ORD_0001654,medium
ORD_0001655,high
ORD_0001656,low
ORD_0001657,low
ORD_0001658,low
ORD_0001659,low
ORD_0001660,low
ORD_0001661,low
ORD_0001662,medium
ORD_0001663,medium
ORD_0001664,low
ORD_0001665,high
ORD_0001666,high
ORD_0001667,low
ORD_0001668,medium
ORD_0001669,low
ORD_0001670,medium
ORD_0001671,high
ORD_0001672,low
ORD_0001673,low
ORD_0001674,low
ORD_0001675,low
ORD_0001676,low
ORD_0001677,low
ORD_0001678,low
ORD_0001679,high
ORD_0001680,low
ORD_0001681,low
ORD_0001682,medium
ORD_0001683,medium
ORD_0001684,low
ORD_0001685,high
ORD_0001686,medium
ORD_0001687,medium
ORD_0001688,high
ORD_0001689,low
ORD_0001690,low
ORD_0001691,medium
ORD_0001692,low
ORD_0001693,low
ORD_0001694,low
ORD_0001695,medium
ORD_0001696,low
ORD_0001697,high
ORD_0001698,medium
ORD_0001699,medium
ORD_0001700,high
ORD_0001701,high
ORD_0001702,low
ORD_0001703,low
ORD_0001704,low
ORD_0001705,medium
ORD_0001706,low
ORD_0001707,medium
ORD_0001708,medium
ORD_0001709,medium
ORD_0001710,low
ORD_0001711,low
ORD_0001712,medium
ORD_0001713,high
ORD_0001714,high
ORD_0001715,low
ORD_0001716,high
ORD_0001717,low
ORD_0001718,low
ORD_0001719,high
ORD_0001720,medium
ORD_0001721,low
ORD_0001722,low
ORD_0001723,low
ORD_0001724,medium
ORD_0001725,low
ORD_0001726,low
ORD_0001727,high
ORD_0001728,low
ORD_0001729,low
ORD_0001730,low
ORD_0001731,low
ORD_0001732,low
ORD_0001733,low
ORD_0001734,high
ORD_0001735,high
ORD_0001736,low
ORD_0001737,low
ORD_0001738,medium
ORD_0001739,medium
ORD_0001740,medium
ORD_0001741,high
ORD_0001742,medium
ORD_0001743,high
ORD_0001744,high
ORD_0001745,low
ORD_0001746,high
ORD_0001747,medium
ORD_0001748,low
ORD_0001749,high
ORD_0001750,medium
ORD_0001751,medium
ORD_0001752,medium
ORD_0001753,medium
ORD_0001754,high
ORD_0001755,high
ORD_0001756,low
ORD_0001757,low
ORD_0001758,low
ORD_0001759,low
ORD_0001760,low
ORD_0001761,high
ORD_0001762,high
ORD_0001763,high
ORD_0001764,high
ORD_0001765,low
ORD_0001766,low
ORD_0001767,medium
ORD_0001768,medium
ORD_0001769,medium
ORD_0001770,medium
ORD_0001771,low
ORD_0001772,low
ORD_0001773,low
ORD_0001774,low
ORD_0001775,high
ORD_0001776,medium
ORD_0001777,high
ORD_0001778,low
ORD_0001779,medium
ORD_0001780,low
ORD_0001781,low
ORD_0001782,medium
ORD_0001783,low
ORD_0001784,low
ORD_0001785,low
ORD_0001786,high
ORD_0001787,low
ORD_0001788,medium
ORD_0001789,low
ORD_0001790,low
ORD_0001791,medium
ORD_0001792,low
ORD_0001793,low
ORD_0001794,medium
ORD_0001795,medium
ORD_0001796,medium
ORD_0001797,low
ORD_0001798,low
ORD_0001799,low
ORD_0001800,medium
ORD_0001801,medium
ORD_0001802,low
ORD_0001803,low
ORD_0001804,high
ORD_0001805,low
ORD_0001806,high
ORD_0001807,low
ORD_0001808,low
ORD_0001809,high
ORD_0001810,high
ORD_0001811,low
ORD_0001812,low
ORD_0001813,low
ORD_0001814,high
ORD_0001815,low
ORD_0001816,high
ORD_0001817,high
ORD_0001818,low
ORD_0001819,low
ORD_0001820,low
ORD_0001821,low
ORD_0001822,high
ORD_0001823,high
ORD_0001824,low
ORD_0001825,low
ORD_0001826,low
ORD_0001827,high
ORD_0001828,low
ORD_0001829,low
ORD_0001830,low
ORD_0001831,high
ORD_0001832,high
ORD_0001833,low
ORD_0001834,low
ORD_0001835,low
ORD_0001836,low
ORD_0001837,low
ORD_0001838,medium
ORD_0001839,medium
ORD_0001840,high
ORD_0001841,medium
ORD_0001842,low
ORD_0001843,medium
ORD_0001844,low
ORD_0001845,medium
ORD_0001846,low
ORD_0001847,low
ORD_0001848,low
ORD_0001849,medium
ORD_0001850,low
ORD_0001851,low
ORD_0001852,low
ORD_0001853,medium
ORD_0001854,high
ORD_0001855,medium
ORD_0001856,low
ORD_0001857,low
ORD_0001858,low
ORD_0001859,medium
ORD_0001860,medium
ORD_0001861,high
ORD_0001862,high
ORD_0001863,low
ORD_0001864,medium
ORD_0001865,high
ORD_0001866,high
ORD_0001867,low
ORD_0001868,low
ORD_0001869,low
ORD_0001870,high
ORD_0001871,medium
ORD_0001872,medium
ORD_0001873,low
ORD_0001874,low
ORD_0001875,medium
ORD_0001876,low
ORD_0001877,high
ORD_0001878,low
ORD_0001879,low
ORD_0001880,medium
ORD_0001881,medium
ORD_0001882,high
ORD_0001883,low
ORD_0001884,low
ORD_0001885,medium
ORD_0001886,medium
ORD_0001887,low
ORD_0001888,high
ORD_0001889,low
ORD_0001890,medium
ORD_0001891,medium
ORD_0001892,high
ORD_0001893,low
ORD_0001894,high
ORD_0001895,high
ORD_0001896,high
ORD_0001897,low
ORD_0001898,low
ORD_0001899,low
ORD_0001900,low
ORD_0001901,low
ORD_0001902,low
ORD_0001903,low
ORD_0001904,medium
ORD_0001905,low
ORD_0001906,medium
ORD_0001907,medium
ORD_0001908,low
ORD_0001909,high
ORD_0001910,low
ORD_0001911,medium
ORD_0001912,high
ORD_0001913,medium
ORD_0001914,low
ORD_0001915,low
ORD_0001916,medium
ORD_0001917,low
ORD_0001918,low
ORD_0001919,medium
ORD_0001920,medium
ORD_0001921,low
ORD_0001922,medium
ORD_0001923,medium
ORD_0001924,low
ORD_0001925,high
ORD_0001926,low
ORD_0001927,medium
ORD_0001928,medium
ORD_0001929,low
ORD_0001930,low
ORD_0001931,low
ORD_0001932,low
ORD_0001933,high
ORD_0001934,high
ORD_0001935,low
ORD_0001936,low
ORD_0001937,medium
ORD_0001938,low
ORD_0001939,low
ORD_0001940,medium
ORD_0001941,low
ORD_0001942,low
ORD_0001943,low
ORD_0001944,high
ORD_0001945,medium
ORD_0001946,medium
ORD_0001947,low
ORD_0001948,medium
ORD_0001949,low
ORD_0001950,low
ORD_0001951,low
ORD_0001952,medium
ORD_0001953,medium
ORD_0001954,medium
ORD_0001955,medium
ORD_0001956,medium
ORD_0001957,medium
ORD_0001958,low
ORD_0001959,medium
ORD_0001960,low
ORD_0001961,low
ORD_0001962,high
ORD_0001963,high
ORD_0001964,low
ORD_0001965,low
ORD_0001966,low
ORD_0001967,medium
ORD_0001968,low
ORD_0001969,low
ORD_0001970,low
ORD_0001971,medium
ORD_0001972,low
ORD_0001973,low
ORD_0001974,medium
ORD_0001975,medium
ORD_0001976,low
ORD_0001977,medium
ORD_0001978,high
ORD_0001979,high
ORD_0001980,medium
ORD_0001981,low
ORD_0001982,high
ORD_0001983,high
ORD_0001984,medium
ORD_0001985,low
ORD_0001986,low
ORD_0001987,medium
ORD_0001988,low
ORD_0001989,medium
ORD_0001990,low
ORD_0001991,low
ORD_0001992,high
ORD_0001993,low
ORD_0001994,medium
ORD_0001995,low
ORD_0001996,low
ORD_0001997,high
ORD_0001998,medium
ORD_0001999,low
ORD_0002000,medium
ORD_0002001,low
ORD_0002002,low
ORD_0002003,low
ORD_0002004,medium
ORD_0002005,low
ORD_0002006,low
ORD_0002007,low
ORD_0002008,medium
ORD_0002009,low
ORD_0002010,low
ORD_0002011,low
ORD_0002012,low
ORD_0002013,medium
ORD_0002014,medium
ORD_0002015,low
ORD_0002016,medium
ORD_0002017,medium
ORD_0002018,low
ORD_0002019,medium
ORD_0002020,high
ORD_0002021,low
ORD_0002022,low
ORD_0002023,low
ORD_0002024,medium
ORD_0002025,medium
ORD_0002026,low
ORD_0002027,low
ORD_0002028,low
ORD_0002029,high
ORD_0002030,high
ORD_0002031,low
ORD_0002032,medium
ORD_0002033,low
ORD_0002034,medium
ORD_0002035,low
ORD_0002036,low
ORD_0002037,low
ORD_0002038,medium
ORD_0002039,low
ORD_0002040,high
ORD_0002041,low
ORD_0002042,high
ORD_0002043,low
ORD_0002044,medium
ORD_0002045,low
ORD_0002046,low
ORD_0002047,low
ORD_0002048,low
ORD_0002049,medium
ORD_0002050,medium
ORD_0002051,low
ORD_0002052,high
ORD_0002053,high
ORD_0002054,medium
ORD_0002055,high
ORD_0002056,low
ORD_0002057,high
ORD_0002058,low
ORD_0002059,medium
ORD_0002060,medium
ORD_0002061,high
ORD_0002062,medium
ORD_0002063,medium
ORD_0002064,low
ORD_0002065,low
ORD_0002066,low
ORD_0002067,high
ORD_0002068,high
ORD_0002069,medium
ORD_0002070,low
ORD_0002071,low
ORD_0002072,high
ORD_0002073,low
ORD_0002074,low
ORD_0002075,low
ORD_0002076,high
ORD_0002077,high
ORD_0002078,medium
ORD_0002079,medium
ORD_0002080,low
ORD_0002081,high
ORD_0002082,low
ORD_0002083,low
ORD_0002084,high
ORD_0002085,low
ORD_0002086,medium
ORD_0002087,medium
ORD_0002088,medium
ORD_0002089,low
ORD_0002090,high
ORD_0002091,medium
ORD_0002092,medium
ORD_0002093,medium
ORD_0002094,low
ORD_0002095,medium
ORD_0002096,high
ORD_0002097,high
ORD_0002098,low
ORD_0002099,low
ORD_0002100,low
ORD_0002101,medium
ORD_0002102,medium
ORD_0002103,medium
ORD_0002104,high
ORD_0002105,low
ORD_0002106,medium
ORD_0002107,low
ORD_0002108,low
ORD_0002109,low
ORD_0002110,high
ORD_0002111,medium
ORD_0002112,medium
ORD_0002113,high
ORD_0002114,low
ORD_0002115,low
ORD_0002116,medium
ORD_0002117,medium
ORD_0002118,high
ORD_0002119,low
ORD_0002120,low
ORD_0002121,medium
ORD_0002122,low
ORD_0002123,high
ORD_0002124,low
ORD_0002125,low
ORD_0002126,low
ORD_0002127,low
ORD_0002128,high
ORD_0002129,high
ORD_0002130,high
ORD_0002131,low
ORD_0002132,high
ORD_0002133,high
ORD_0002134,medium
ORD_0002135,low
ORD_0002136,medium
ORD_0002137,low
ORD_0002138,low
ORD_0002139,high
ORD_0002140,high
ORD_0002141,medium
ORD_0002142,low
ORD_0002143,low
ORD_0002144,low
ORD_0002145,high
ORD_0002146,low
ORD_0002147,high
ORD_0002148,low
ORD_0002149,medium
ORD_0002150,low
ORD_0002151,low
ORD_0002152,medium
ORD_0002153,low
ORD_0002154,low
ORD_0002155,low
ORD_0002156,medium
ORD_0002157,medium
ORD_0002158,low
ORD_0002159,low
ORD_0002160,low
ORD_0002161,medium
ORD_0002162,low
ORD_0002163,medium
ORD_0002164,medium
ORD_0002165,medium
ORD_0002166,high
ORD_0002167,medium
ORD_0002168,low
ORD_0002169,high
ORD_0002170,high
ORD_0002171,high
ORD_0002172,low
ORD_0002173,low
ORD_0002174,high
ORD_0002175,low
ORD_0002176,medium
ORD_0002177,low
ORD_0002178,low
ORD_0002179,low
ORD_0002180,low
ORD_0002181,medium
ORD_0002182,high
ORD_0002183,high
ORD_0002184,medium
ORD_0002185,medium
ORD_0002186,low
ORD_0002187,medium
ORD_0002188,medium
ORD_0002189,medium
ORD_0002190,medium
ORD_0002191,medium
ORD_0002192,medium
ORD_0002193,low
ORD_0002194,low
ORD_0002195,low
ORD_0002196,medium
ORD_0002197,low
ORD_0002198,high
ORD_0002199,low
ORD_0002200,high
ORD_0002201,low
ORD_0002202,low
ORD_0002203,low
ORD_0002204,high
ORD_0002205,low
ORD_0002206,low
ORD_0002207,low
ORD_0002208,low
ORD_0002209,low
ORD_0002210,low
ORD_0002211,low
ORD_0002212,medium
ORD_0002213,low
ORD_0002214,low
ORD_0002215,medium
ORD_0002216,medium
ORD_0002217,high
ORD_0002218,low
ORD_0002219,low
ORD_0002220,low
ORD_0002221,medium
ORD_0002222,medium
ORD_0002223,low
ORD_0002224,medium
ORD_0002225,low
ORD_0002226,medium
ORD_0002227,low
ORD_0002228,low
ORD_0002229,medium
ORD_0002230,high
ORD_0002231,low
ORD_0002232,low
ORD_0002233,low
ORD_0002234,low
ORD_0002235,medium
ORD_0002236,medium
ORD_0002237,medium
ORD_0002238,high
ORD_0002239,low
ORD_0002240,low
ORD_0002241,low
ORD_0002242,low
ORD_0002243,medium
ORD_0002244,low
ORD_0002245,low
ORD_0002246,medium
ORD_0002247,low
ORD_0002248,low
ORD_0002249,low
ORD_0002250,medium
ORD_0002251,high
ORD_0002252,low
ORD_0002253,low
ORD_0002254,low
ORD_0002255,high
ORD_0002256,low
ORD_0002257,medium
ORD_0002258,medium
ORD_0002259,low
ORD_0002260,low
ORD_0002261,medium
ORD_0002262,low
ORD_0002263,low
ORD_0002264,low
ORD_0002265,low
ORD_0002266,low
ORD_0002267,low
ORD_0002268,medium
ORD_0002269,low
ORD_0002270,low
ORD_0002271,medium
ORD_0002272,low
ORD_0002273,low
ORD_0002274,high
ORD_0002275,low
ORD_0002276,high
ORD_0002277,medium
ORD_0002278,low
ORD_0002279,low
ORD_0002280,low
ORD_0002281,medium
ORD_0002282,low
ORD_0002283,high
ORD_0002284,low
ORD_0002285,medium
ORD_0002286,low
ORD_0002287,low
ORD_0002288,low
ORD_0002289,medium
ORD_0002290,low
ORD_0002291,medium
ORD_0002292,low
ORD_0002293,medium
ORD_0002294,low
ORD_0002295,high
ORD_0002296,low
ORD_0002297,high
ORD_0002298,high
ORD_0002299,medium
ORD_0002300,low
ORD_0002301,low
ORD_0002302,high
ORD_0002303,low
ORD_0002304,high
ORD_0002305,low
ORD_0002306,high
ORD_0002307,low
ORD_0002308,medium
ORD_0002309,low
ORD_0002310,low
ORD_0002311,medium
ORD_0002312,low
ORD_0002313,low
ORD_0002314,high
ORD_0002315,low
ORD_0002316,medium
ORD_0002317,low
ORD_0002318,medium
ORD_0002319,high
ORD_0002320,low
ORD_0002321,low
ORD_0002322,medium
ORD_0002323,low
ORD_0002324,low
ORD_0002325,high
ORD_0002326,low
ORD_0002327,low
ORD_0002328,low
ORD_0002329,medium
ORD_0002330,high
ORD_0002331,low
ORD_0002332,low
ORD_0002333,medium
ORD_0002334,medium
ORD_0002335,high
ORD_0002336,medium
ORD_0002337,medium
ORD_0002338,low
ORD_0002339,medium
ORD_0002340,medium
ORD_0002341,low
ORD_0002342,medium
ORD_0002343,medium
ORD_0002344,low
ORD_0002345,medium
ORD_0002346,high
ORD_0002347,low
ORD_0002348,low
ORD_0002349,high
ORD_0002350,low
ORD_0002351,low
ORD_0002352,low
ORD_0002353,low
ORD_0002354,low
ORD_0002355,medium
ORD_0002356,low
ORD_0002357,low
ORD_0002358,medium
ORD_0002359,medium
ORD_0002360,high
ORD_0002361,high
ORD_0002362,low
ORD_0002363,high
ORD_0002364,low
ORD_0002365,low
ORD_0002366,medium
ORD_0002367,low
ORD_0002368,high
ORD_0002369,low
ORD_0002370,low
ORD_0002371,low
ORD_0002372,medium
ORD_0002373,medium
ORD_0002374,high
ORD_0002375,low
ORD_0002376,low
ORD_0002377,medium
ORD_0002378,low
ORD_0002379,low
ORD_0002380,high
ORD_0002381,low
ORD_0002382,high
ORD_0002383,low
ORD_0002384,medium
ORD_0002385,low
ORD_0002386,low
ORD_0002387,low
ORD_0002388,high
ORD_0002389,low
ORD_0002390,low
ORD_0002391,low
ORD_0002392,medium
ORD_0002393,high
ORD_0002394,low
ORD_0002395,high
ORD_0002396,low
ORD_0002397,low
ORD_0002398,high
ORD_0002399,high
ORD_0002400,low
ORD_0002401,low
ORD_0002402,medium
ORD_0002403,medium
ORD_0002404,low
ORD_0002405,high
ORD_0002406,medium
ORD_0002407,low
ORD_0002408,low
ORD_0002409,medium
ORD_0002410,high
ORD_0002411,low
ORD_0002412,low
ORD_0002413,low
ORD_0002414,low
ORD_0002415,low
ORD_0002416,low
ORD_0002417,medium
ORD_0002418,low
ORD_0002419,low
ORD_0002420,low
ORD_0002421,medium
ORD_0002422,medium
ORD_0002423,medium
ORD_0002424,medium
ORD_0002425,medium
ORD_0002426,low
ORD_0002427,low
ORD_0002428,medium
ORD_0002429,low
ORD_0002430,low
ORD_0002431,high
ORD_0002432,medium
ORD_0002433,high
ORD_0002434,medium
ORD_0002435,low
ORD_0002436,medium
ORD_0002437,low
ORD_0002438,low
ORD_0002439,high
ORD_0002440,medium
ORD_0002441,low
ORD_0002442,medium
ORD_0002443,low
ORD_0002444,low
ORD_0002445,low
ORD_0002446,medium
ORD_0002447,low
ORD_0002448,low
ORD_0002449,low
ORD_0002450,low
ORD_0002451,high
ORD_0002452,medium
ORD_0002453,low
ORD_0002454,medium
ORD_0002455,low
ORD_0002456,low
ORD_0002457,medium
ORD_0002458,medium
ORD_0002459,medium
ORD_0002460,low
ORD_0002461,low
ORD_0002462,medium
ORD_0002463,medium
ORD_0002464,medium
ORD_0002465,high
ORD_0002466,medium
ORD_0002467,high
ORD_0002468,high
ORD_0002469,medium
ORD_0002470,low
ORD_0002471,low
ORD_0002472,medium
ORD_0002473,low
ORD_0002474,high
ORD_0002475,low
ORD_0002476,medium
ORD_0002477,low
ORD_0002478,low
ORD_0002479,medium
ORD_0002480,low
ORD_0002481,low
ORD_0002482,low
ORD_0002483,medium
ORD_0002484,low
ORD_0002485,low
ORD_0002486,low
ORD_0002487,low
ORD_0002488,high
ORD_0002489,medium
ORD_0002490,medium
ORD_0002491,high
ORD_0002492,high
ORD_0002493,medium
ORD_0002494,high
ORD_0002495,medium
ORD_0002496,high
ORD_0002497,medium
ORD_0002498,low
ORD_0002499,high
ORD_0002500,high
ORD_0002501,low
ORD_0002502,high
ORD_0002503,low
ORD_0002504,high
ORD_0002505,medium
ORD_0002506,low
ORD_0002507,medium
ORD_0002508,high
ORD_0002509,low
ORD_0002510,high
ORD_0002511,low
ORD_0002512,medium
ORD_0002513,high
ORD_0002514,low
ORD_0002515,medium
ORD_0002516,low
ORD_0002517,high
ORD_0002518,low
ORD_0002519,high
ORD_0002520,low
ORD_0002521,high
ORD_0002522,low
ORD_0002523,medium
ORD_0002524,high
ORD_0002525,high
ORD_0002526,low
ORD_0002527,low
ORD_0002528,low
ORD_0002529,low
ORD_0002530,high
ORD_0002531,low
ORD_0002532,low
ORD_0002533,medium
ORD_0002534,medium
ORD_0002535,low
ORD_0002536,low
ORD_0002537,high
ORD_0002538,medium
ORD_0002539,high
ORD_0002540,medium
ORD_0002541,high
ORD_0002542,low
ORD_0002543,medium
ORD_0002544,low
ORD_0002545,low
ORD_0002546,medium
ORD_0002547,low
ORD_0002548,low
ORD_0002549,medium
ORD_0002550,low
ORD_0002551,low
ORD_0002552,low
ORD_0002553,medium
ORD_0002554,low
ORD_0002555,low
ORD_0002556,low
ORD_0002557,low
ORD_0002558,medium
ORD_0002559,medium
ORD_0002560,low
ORD_0002561,medium
ORD_0002562,high
ORD_0002563,medium
ORD_0002564,low
ORD_0002565,low
ORD_0002566,low
ORD_0002567,medium
ORD_0002568,low
ORD_0002569,medium
ORD_0002570,low
ORD_0002571,medium
ORD_0002572,high
ORD_0002573,low
ORD_0002574,high
ORD_0002575,low
ORD_0002576,high
ORD_0002577,low
ORD_0002578,low
ORD_0002579,low
ORD_0002580,low
ORD_0002581,low
ORD_0002582,medium
ORD_0002583,medium
ORD_0002584,high
ORD_0002585,low
ORD_0002586,medium
ORD_0002587,medium
ORD_0002588,low
ORD_0002589,medium
ORD_0002590,low
ORD_0002591,medium
ORD_0002592,medium
ORD_0002593,medium
ORD_0002594,medium
ORD_0002595,high
ORD_0002596,low
ORD_0002597,low
ORD_0002598,high
ORD_0002599,medium
ORD_0002600,low
ORD_0002601,low
ORD_0002602,low
ORD_0002603,low
ORD_0002604,low
ORD_0002605,high
ORD_0002606,medium
ORD_0002607,high
ORD_0002608,low
ORD_0002609,high
ORD_0002610,medium
ORD_0002611,medium
ORD_0002612,high
ORD_0002613,low
ORD_0002614,low
ORD_0002615,low
ORD_0002616,low
ORD_0002617,low
ORD_0002618,low
ORD_0002619,medium
ORD_0002620,medium
ORD_0002621,high
ORD_0002622,medium
ORD_0002623,high
ORD_0002624,high
ORD_0002625,high
ORD_0002626,high
ORD_0002627,medium
ORD_0002628,low
